0.0,0.0,0.0,0.0,0.0,0.0,0.014321415
0.0,0.0,0.0,0.0,0.0,0.0,0.019428197
0.0,0.0,0.0,0.0,0.0,0.0,0.025361501
0.0,0.0,0.0,0.0,0.0,0.0,0.030373341
0.0,0.0,0.0,0.0,0.0,0.0,0.03535431
0.0,0.0,0.0,0.0,0.0,0.0,0.041351103
0.0,0.0,0.0,0.0,0.0,0.0,0.04735372
0.0,0.0,0.0,0.0,0.0,0.0,0.053357793
0.0,0.0,0.0,0.0,0.0,0.0,0.058362935000000005
0.0,0.0,0.0,0.0,0.0,0.0,0.063351476
0.0,0.0,0.0,0.0,0.0,0.0,0.069386711
0.0,0.0,0.0,0.0,0.0,0.0,0.075344478
0.0,0.0,0.0,0.0,0.0,0.0,0.08135350200000001
0.0,0.0,0.0,0.0,0.0,0.0,0.087346509
0.0,0.0,0.0,0.0,0.0,0.0,0.09335291200000001
0.0,0.0,0.0,0.0,0.0,0.0,0.09934329700000001
0.0,0.0,0.0,0.0,0.0,0.0,0.10535144700000001
0.0,0.0,0.0,0.0,0.0,0.0,0.11135086100000001
0.0,0.0,0.0,0.0,0.0,0.0,0.11735639
0.0,0.0,0.0,0.0,0.0,0.0,0.12335201800000001
0.0,0.0,0.0,0.0,0.0,0.0,0.12935114
0.0,0.0,0.0,0.0,0.0,0.0,0.134355117
0.0,0.0,0.0,0.0,0.0,0.0,0.141348511
0.0,0.0,0.0,0.0,0.0,0.0,0.146346371
0.0,0.0,0.0,0.0,0.0,0.0,0.152338504
0.0,0.0,0.0,0.0,0.0,0.0,0.15835422700000001
0.0,0.0,0.0,0.0,0.0,0.0,0.1643583
0.0,0.0,0.0,0.0,0.0,0.0,0.17036557700000002
0.0,0.0,0.0,0.0,0.0,0.0,0.176348099
0.0,0.0,0.0,0.0,0.0,0.0,0.18234867700000001
0.0,0.0,0.0,0.0,0.0,0.0,0.188347799
0.0,0.0,0.0,0.0,0.0,0.0,0.19434663000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.19934099600000002
0.0,0.0,0.0,0.0,0.0,0.0,0.20534623400000002
0.0,0.0,0.0,0.0,0.0,0.0,0.21035108500000002
0.0,0.0,0.0,0.0,0.0,0.0,0.21636273000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.22236097900000004
0.0,0.0,0.0,0.0,0.0,0.0,0.22836272200000005
0.0,0.0,0.0,0.0,0.0,0.0,0.23435223300000005
0.0,0.0,0.0,0.0,0.0,0.0,0.24036533500000004
0.0,0.0,0.0,0.0,0.0,0.0,0.24535242000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.25136202700000004
