28.681,8.7975,1.5,-0.3354,0.92563,0.16933,0.94018,0.34067,6.0285e-17,-0.057686,0.1592,-0.98452
28.622,8.987,1.5341,-0.34149,0.92333,0.1694,0.93791,0.34688,6.0281e-17,-0.058761,0.15888,-0.98446
28.562,9.1761,1.5682,-0.34756,0.921,0.16946,0.9356,0.35307,6.0277e-17,-0.059832,0.15855,-0.9844
28.501,9.3648,1.6023,-0.35371,0.91886,0.16926,0.93324,0.35925,6.0289e-17,-0.060806,0.15796,-0.98459
28.438,9.5531,1.6364,-0.35967,0.91618,0.16957,0.93084,0.36542,6.0268e-17,-0.061966,0.15785,-0.98425
28.375,9.741,1.6705,-0.36591,0.9143,0.16868,0.92841,0.37156,6.0302e-17,-0.062673,0.1566,-0.9848
28.309,9.9284,1.7045,-0.3718,0.91147,0.16978,0.92593,0.3777,6.0276e-17,-0.064127,0.15721,-0.98438
28.243,10.115,1.7386,-0.37781,0.90896,0.16919,0.92341,0.38381,6.0274e-17,-0.064938,0.15623,-0.98436
28.176,10.302,1.7727,-0.38388,0.90661,0.1694,0.92085,0.38991,6.0285e-17,-0.066052,0.15599,-0.98453
28.107,10.488,1.8068,-0.38985,0.90401,0.16911,0.91825,0.39599,6.0283e-17,-0.066967,0.15529,-0.98449
28.037,10.674,1.8409,-0.39579,0.90133,0.16959,0.91561,0.40206,6.0278e-17,-0.068187,0.15528,-0.98441
27.966,10.859,1.875,-0.40183,0.89892,0.16899,0.91294,0.4081,6.0292e-17,-0.068966,0.15428,-0.98464
27.893,11.044,1.9091,-0.40762,0.89592,0.16976,0.91022,0.41413,6.027e-17,-0.070304,0.15452,-0.98429
27.82,11.228,1.9432,-0.41364,0.89342,0.16914,0.90746,0.42014,6.0285e-17,-0.071064,0.15349,-0.98452
27.745,11.412,1.9773,-0.41951,0.89059,0.1696,0.90466,0.42614,6.028e-17,-0.072271,0.15343,-0.98445
27.669,11.595,2.0114,-0.42549,0.888,0.16895,0.90182,0.43211,6.0294e-17,-0.073006,0.15237,-0.98467
