29.974,1.2563,0.18,1,0,0,0,1,0,0,0,1
29.895,2.5103,0.36,1,0,0,0,1,0,0,0,1
29.763,3.76,0.54,1,0,0,0,1,0,0,0,1
29.58,5.0031,0.72,1,0,0,0,1,0,0,0,1
29.344,6.2374,0.9,1,0,0,0,1,0,0,0,1
29.057,7.4607,1.08,1,0,0,0,1,0,0,0,1
28.72,8.671,1.26,1,0,0,0,1,0,0,0,1
28.331,9.866,1.44,1,0,0,0,1,0,0,0,1
27.893,11.044,1.62,1,0,0,0,1,0,0,0,1
27.406,12.202,1.8,1,0,0,0,1,0,0,0,1
26.871,13.339,1.98,1,0,0,0,1,0,0,0,1
26.289,14.453,2.16,1,0,0,0,1,0,0,0,1
25.661,15.541,2.34,1,0,0,0,1,0,0,0,1
24.988,16.602,2.52,1,0,0,0,1,0,0,0,1
24.271,17.634,2.7,1,0,0,0,1,0,0,0,1
23.511,18.634,2.88,1,0,0,0,1,0,0,0,1
22.71,19.603,3.06,1,0,0,0,1,0,0,0,1
21.869,20.536,3.24,1,0,0,0,1,0,0,0,1
20.99,21.434,3.42,1,0,0,0,1,0,0,0,1
20.074,22.294,3.6,1,0,0,0,1,0,0,0,1
19.123,23.115,3.78,1,0,0,0,1,0,0,0,1
18.138,23.896,3.96,1,0,0,0,1,0,0,0,1
17.121,24.634,4.14,1,0,0,0,1,0,0,0,1
16.075,25.33,4.32,1,0,0,0,1,0,0,0,1
15,25.981,4.5,1,0,0,0,1,0,0,0,1
13.899,26.586,4.68,1,0,0,0,1,0,0,0,1
12.773,27.145,4.86,1,0,0,0,1,0,0,0,1
11.625,27.656,5.04,1,0,0,0,1,0,0,0,1
10.457,28.118,5.22,1,0,0,0,1,0,0,0,1
9.2705,28.532,5.4,1,0,0,0,1,0,0,0,1
8.0676,28.895,5.58,1,0,0,0,1,0,0,0,1
6.8505,29.207,5.76,1,0,0,0,1,0,0,0,1
5.6214,29.469,5.94,1,0,0,0,1,0,0,0,1
4.3825,29.678,6.12,1,0,0,0,1,0,0,0,1
3.1359,29.836,6.3,1,0,0,0,1,0,0,0,1
1.8837,29.941,6.48,1,0,0,0,1,0,0,0,1
0.62827,29.993,6.66,1,0,0,0,1,0,0,0,1
-0.62827,29.993,6.84,1,0,0,0,1,0,0,0,1
-1.8837,29.941,7.02,1,0,0,0,1,0,0,0,1
-3.1359,29.836,7.2,1,0,0,0,1,0,0,0,1
-4.3825,29.678,7.38,1,0,0,0,1,0,0,0,1
-5.6214,29.469,7.56,1,0,0,0,1,0,0,0,1
-6.8505,29.207,7.74,1,0,0,0,1,0,0,0,1
-8.0676,28.895,7.92,1,0,0,0,1,0,0,0,1
-9.2705,28.532,8.1,1,0,0,0,1,0,0,0,1
-10.457,28.118,8.28,1,0,0,0,1,0,0,0,1
-11.625,27.656,8.46,1,0,0,0,1,0,0,0,1
-12.773,27.145,8.64,1,0,0,0,1,0,0,0,1
-13.899,26.586,8.82,1,0,0,0,1,0,0,0,1
-15,25.981,9,1,0,0,0,1,0,0,0,1
-16.075,25.33,9.18,1,0,0,0,1,0,0,0,1
-17.121,24.634,9.36,1,0,0,0,1,0,0,0,1
-18.138,23.896,9.54,1,0,0,0,1,0,0,0,1
-19.123,23.115,9.72,1,0,0,0,1,0,0,0,1
-20.074,22.294,9.9,1,0,0,0,1,0,0,0,1
-20.99,21.434,10.08,1,0,0,0,1,0,0,0,1
-21.869,20.536,10.26,1,0,0,0,1,0,0,0,1
-22.71,19.603,10.44,1,0,0,0,1,0,0,0,1
-23.511,18.634,10.62,1,0,0,0,1,0,0,0,1
-24.271,17.634,10.8,1,0,0,0,1,0,0,0,1
-24.988,16.602,10.98,1,0,0,0,1,0,0,0,1
-25.661,15.541,11.16,1,0,0,0,1,0,0,0,1
-26.289,14.453,11.34,1,0,0,0,1,0,0,0,1
-26.871,13.339,11.52,1,0,0,0,1,0,0,0,1
-27.406,12.202,11.7,1,0,0,0,1,0,0,0,1
-27.893,11.044,11.88,1,0,0,0,1,0,0,0,1
-28.331,9.866,12.06,1,0,0,0,1,0,0,0,1
-28.72,8.671,12.24,1,0,0,0,1,0,0,0,1
-29.057,7.4607,12.42,1,0,0,0,1,0,0,0,1
-29.344,6.2374,12.6,1,0,0,0,1,0,0,0,1
-29.58,5.0031,12.78,1,0,0,0,1,0,0,0,1
-29.763,3.76,12.96,1,0,0,0,1,0,0,0,1
-29.895,2.5103,13.14,1,0,0,0,1,0,0,0,1
-29.974,1.2563,13.32,1,0,0,0,1,0,0,0,1
-30,-6.2939e-14,13.5,1,0,0,0,1,0,0,0,1
