29.997,0.39682,0.034091,-0.06227100073644188,0.9835556449818705,0.16953057450377113,0.9980017611772579,0.06318611150475574,6.027810637298874E-17,-0.010712013691520061,0.1691897489595225,-0.9855252820753438,0.004026402283975113
29.994,0.59521,0.068182,-0.06877466857835726,0.9831217327175236,0.1695337831242828,0.9975620450915754,0.06978514306579613,6.027312356530387E-17,-0.01183121283380177,0.16912316763017643,-0.9855239096914983,0.004026148598549239
29.99,0.79357,0.10227,-0.07527614539660628,0.9826501051313947,0.1695059669141113,0.9970787119939949,0.07638090133270484,6.028392212645524E-17,-0.012946401467780835,0.169004945473242,-0.9855301715800595,0.004026557686163205
29.984,0.9919,0.13636,-0.08177360752131914,0.9821420527587769,0.1694404476968962,0.9965517005292314,0.0829741415881917,6.029310288496206E-17,-0.014059548841428378,0.1688607165257622,-0.985539642784998,0.004027357351912046
29.976,1.1902,0.17045,-0.08826521224546831,0.9815488870740426,0.16962026586163087,0.9959811496771424,0.08956310338413814,6.027406957533291E-17,-0.015192023315053168,0.16894042534480505,-0.9855091755594725,0.004025421717037858
29.968,1.3884,0.20455,-0.0947574935055469,0.9809689408587571,0.16947257741296934,0.9953670762110537,0.09614771757591688,6.028482291950066E-17,-0.016294602191534127,0.16869187623278847,-0.9855341378321104,0.004027176087533298
29.958,1.5866,0.23864,-0.10124070192590492,0.9803119247891143,0.16952536798311815,0.9947092853016354,0.10272992618857457,6.027995668886669E-17,-0.017415023617586158,0.16862419970948567,-0.9855265578485108,0.004026250767152983
29.947,1.7847,0.27273,-0.10773095115665555,0.979627977390415,0.16947881306183143,0.9940077355535571,0.10930975098173996,6.028986265382035E-17,-0.01852535105662888,0.16846778886650132,-0.9855330615878194,0.0040266675104855595
29.934,1.9827,0.30682,-0.11420295613903174,0.9788853419155337,0.1695322157939756,0.993263177453987,0.1158803707018988,6.027119280785417E-17,-0.019645414913611645,0.1683892706880998,-0.9855247897389502,0.004026667510485565
29.921,2.1807,0.34091,-0.1206690441714148,0.9781059921861835,0.1695513191580598,0.9924759784954826,0.12243950387613542,6.028075574287258E-17,-0.0207601332199705,0.16827940950318454,-0.9855207035907203,0.004025517015241645
29.906,2.3785,0.375,-0.12714809179224515,0.9772976883022139,0.16947740614235177,0.991643237869204,0.12901042123906462,6.029119686012281E-17,-0.021864298236625734,0.16805601876622692,-0.9855349445956066,0.004026731582810062
29.889,2.5762,0.40909,-0.13360226264924718,0.9764466559458127,0.169417718988425,0.9907691546265794,0.13555988433357805,6.028694856018309E-17,-0.022965735291168566,0.1678461619501872,-0.9855456564366399,0.004028469590303491
29.871,2.7739,0.44318,-0.14005866594228505,0.9755254761925335,0.16950992712463106,0.9898508539447,0.14211012259845562,6.028205200534869E-17,-0.024089632254956233,0.1677885331720917,-0.9855286387283624,0.004026381904390096
29.852,2.9714,0.47727,-0.14650400245854603,0.9745609626439852,0.1696098680916145,0.9888884040837368,0.14865976008563975,6.027690272219904E-17,-0.025213457531390652,0.167719298798248,-0.985512312642484,0.004024396506309979
29.832,3.1687,0.51136,-0.1529459403171669,0.9735836106599444,0.16953610941284286,0.9878845292139781,0.15519071151224567,6.027327633853718E-17,-0.026309871606003336,0.16748288767228245,-0.9855238571404698,0.004026433563341143
29.811,3.366,0.54545,-0.15937423720392324,0.9725522275954502,0.16953470769961965,0.9868367710753674,0.16171947085475702,6.028280275499207E-17,-0.02741749000113402,0.16730384840226106,-0.9855240755820381,0.0040269204114310436
29.788,3.5631,0.57955,-0.16581562711173278,0.9714932112013779,0.1694288003710637,0.9857445168113752,0.16824906411718377,6.029366461742334E-17,-0.028506261528394278,0.16700799826648888,-0.9855433636165863,0.004027740711614881
29.763,3.76,0.61364,-0.17223291046456946,0.9703531892772502,0.16955976118281396,0.9846110290667548,0.17476018265070037,6.027406299546986E-17,-0.02963189499767117,0.16694659900873968,-0.9855205649189984,0.004025785294821379
29.738,3.9568,0.64773,-0.17865369371254672,0.9692065489405776,0.16947425531200852,0.9834332562512458,0.18127060020607802,6.02851996106549E-17,-0.03072129872003321,0.1666698024400629,-0.9855340576355263,0.004027042989589273
29.711,4.1534,0.68182,-0.18505163954952386,0.96799476519349,0.16953473171605016,0.9822129186500242,0.18777055796104197,6.02801791228184E-17,-0.03183468626352496,0.1665214375180736,-0.9855238016392184,0.004025870743081542
29.683,4.3498,0.71591,-0.19144187255150208,0.9667404088127887,0.16959655480715644,0.9809500735222108,0.1942600145597886,6.02760045176867E-17,-0.03294591968218818,0.1663614766497268,-0.9855142949055671,0.004024801515602977
29.654,4.546,0.75,-0.1978468627106992,0.9654706681158436,0.16947863559599535,0.9796424039964269,0.20075049263227587,6.028614793937425E-17,-0.034023923801997515,0.16603554695608494,-0.9855326325171125,0.004026866181039535
29.623,4.742,0.78409,-0.2042192812033867,0.9641352437597144,0.16952202489696816,0.9782941809936903,0.2072208856121523,6.028225763184908E-17,-0.03512927669831102,0.16584598400231357,-0.9855257700887164,0.00402610323265562
29.591,4.9378,0.81818,-0.21059740174992822,0.9627552925501687,0.16956114249089818,0.9769014526046951,0.21369031774705424,6.027708962908507E-17,-0.0362337860922644,0.16564645779090065,-0.9855193370841323,0.004025443483642516
29.558,5.1334,0.85227,-0.21695934542232093,0.9613676296074458,0.1694134681094709,0.9754683707253143,0.2201396323120862,6.028889930255003E-17,-0.037295124561715395,0.16526007314042812,-0.9855446118312181,0.004028314193307176
